chr1	start1	end1	chr2	start2	end2	frag1	frag2	bait_name	otherEnd_name
7	154718902	154726320	7	154986672	154991769	7_154718902_154726320	7_154986672_154991769	PAXIP1-AS2	AC099552.4
7	154718902	154726320	7	155088026	155094160	7_154718902_154726320	7_155088026_155094160	PAXIP1-AS2	AC144652.1;INSIG1
7	154718902	154726320	7	155157827	155165727	7_154718902_154726320	7_155157827_155165727	PAXIP1-AS2	BLACE
7	154718902	154726320	7	155173835	155182619	7_154718902_154726320	7_155173835_155182619	PAXIP1-AS2	AC008060.7
7	154718902	154726320	7	155247684	155262051	7_154718902_154726320	7_155247684_155262051	PAXIP1-AS2	AC008060.8;EN2
7	154986672	154991769	7	154718902	154726320	7_154986672_154991769	7_154718902_154726320	AC099552.4	PAXIP1-AS2
7	154986672	154991769	7	154777391	154797871	7_154986672_154991769	7_154777391_154797871	AC099552.4	PAXIP1-AS1;PAXIP1
7	154986672	154991769	7	155088026	155094160	7_154986672_154991769	7_155088026_155094160	AC099552.4	AC144652.1;INSIG1
7	154986672	154991769	7	155157827	155165727	7_154986672_154991769	7_155157827_155165727	AC099552.4	BLACE
7	154986672	154991769	7	155173835	155182619	7_154986672_154991769	7_155173835_155182619	AC099552.4	AC008060.7
7	155088026	155094160	7	154718902	154726320	7_155088026_155094160	7_154718902_154726320	AC144652.1;INSIG1	PAXIP1-AS2
7	155088026	155094160	7	154777391	154797871	7_155088026_155094160	7_154777391_154797871	AC144652.1;INSIG1	PAXIP1-AS1;PAXIP1
7	155088026	155094160	7	154986672	154991769	7_155088026_155094160	7_154986672_154991769	AC144652.1;INSIG1	AC099552.4
7	155088026	155094160	7	156927915	156935000	7_155088026_155094160	7_156927915_156935000	AC144652.1;INSIG1	UBE3C
7	155157827	155165727	7	154718902	154726320	7_155157827_155165727	7_154718902_154726320	BLACE	PAXIP1-AS2
7	155247684	155262051	7	1267808	1273873	7_155247684_155262051	7_1267808_1273873	AC008060.8;EN2	UNCX
7	155247684	155262051	7	27207967	27210220	7_155247684_155262051	7_27207967_27210220	AC008060.8;EN2	HOXA10-AS;HOXA9;MIR196B
7	155247684	155262051	7	27238413	27242311	7_155247684_155262051	7_27238413_27242311	AC008060.8;EN2	HOTTIP;HOXA13
7	155247684	155262051	7	156797190	156805780	7_155247684_155262051	7_156797190_156805780	AC008060.8;EN2	MNX1-AS1;MNX1-AS2;MNX1
7	155437103	155441751	7	154718902	154726320	7_155437103_155441751	7_154718902_154726320	AC009403.2;RBM33	PAXIP1-AS2
7	155437103	155441751	7	154777391	154797871	7_155437103_155441751	7_154777391_154797871	AC009403.2;RBM33	PAXIP1-AS1;PAXIP1
7	155437103	155441751	7	155088026	155094160	7_155437103_155441751	7_155088026_155094160	AC009403.2;RBM33	AC144652.1;INSIG1
7	155437103	155441751	7	156427248	156442595	7_155437103_155441751	7_156427248_156442595	AC009403.2;RBM33	C7orf13;LINC01006;RNF32
7	155437103	155441751	7	156741381	156748358	7_155437103_155441751	7_156741381_156748358	AC009403.2;RBM33	NOM1
7	155437103	155441751	7	156927915	156935000	7_155437103_155441751	7_156927915_156935000	AC009403.2;RBM33	UBE3C
7	155437103	155441751	7	157127770	157129029	7_155437103_155441751	7_157127770_157129029	AC009403.2;RBM33	DNAJB6
7	156675348	156693072	7	156427248	156442595	7_156675348_156693072	7_156427248_156442595	LMBR1	C7orf13;LINC01006;RNF32
7	156675348	156693072	7	157127770	157129029	7_156675348_156693072	7_157127770_157129029	LMBR1	DNAJB6
7	156741381	156748358	7	157127770	157129029	7_156741381_156748358	7_157127770_157129029	NOM1	DNAJB6
7	156797190	156805780	7	1267808	1273873	7_156797190_156805780	7_1267808_1273873	MNX1-AS1;MNX1-AS2;MNX1	UNCX
7	156797190	156805780	7	155157827	155165727	7_156797190_156805780	7_155157827_155165727	MNX1-AS1;MNX1-AS2;MNX1	BLACE
7	156797190	156805780	7	155173835	155182619	7_156797190_156805780	7_155173835_155182619	MNX1-AS1;MNX1-AS2;MNX1	AC008060.7
7	156797190	156805780	7	155247684	155262051	7_156797190_156805780	7_155247684_155262051	MNX1-AS1;MNX1-AS2;MNX1	AC008060.8;EN2
7	156797190	156805780	7	155601653	155605224	7_156797190_156805780	7_155601653_155605224	MNX1-AS1;MNX1-AS2;MNX1	SHH
7	156927915	156935000	7	35075504	35079669	7_156927915_156935000	7_35075504_35079669	UBE3C	DPY19L1
7	156927915	156935000	7	55640460	55641353	7_156927915_156935000	7_55640460_55641353	UBE3C	RP11-310H4.1;VOPP1
7	156927915	156935000	7	154777391	154797871	7_156927915_156935000	7_154777391_154797871	UBE3C	PAXIP1-AS1;PAXIP1
7	156927915	156935000	7	155088026	155094160	7_156927915_156935000	7_155088026_155094160	UBE3C	AC144652.1;INSIG1
7	156927915	156935000	7	155437103	155441751	7_156927915_156935000	7_155437103_155441751	UBE3C	AC009403.2;RBM33
7	156927915	156935000	7	157127770	157129029	7_156927915_156935000	7_157127770_157129029	UBE3C	DNAJB6
7	156927915	156935000	7	158492921	158498699	7_156927915_156935000	7_158492921_158498699	UBE3C	NCAPG2
7	157127770	157129029	7	156741381	156748358	7_157127770_157129029	7_156741381_156748358	DNAJB6	NOM1
7	157127770	157129029	7	156927915	156935000	7_157127770_157129029	7_156927915_156935000	DNAJB6	UBE3C
7	158492921	158498699	7	54824893	54827314	7_158492921_158498699	7_54824893_54827314	NCAPG2	RP11-745C15.2;SEC61G
7	158492921	158498699	7	156927915	156935000	7_158492921_158498699	7_156927915_156935000	NCAPG2	UBE3C
8	1698826	1714361	8	1993055	1994235	8_1698826_1714361	8_1993055_1994235	CLN8;CTD-2336O2.1	MYOM2
8	6261206	6270887	8	6418661	6423639	8_6261206_6270887	8_6418661_6423639	MCPH1;RP11-115C21.2	ANGPT2
8	6261206	6270887	8	6563788	6569025	8_6261206_6270887	8_6563788_6569025	MCPH1;RP11-115C21.2	AGPAT5;CTD-2541M15.1
8	6261206	6270887	8	6783459	6783745	8_6261206_6270887	8_6783459_6783745	MCPH1;RP11-115C21.2	DEFA6
8	6261206	6270887	8	6913723	6920149	8_6261206_6270887	8_6913723_6920149	MCPH1;RP11-115C21.2	DEFA5
8	6418661	6423639	8	6261206	6270887	8_6418661_6423639	8_6261206_6270887	ANGPT2	MCPH1;RP11-115C21.2
8	6418661	6423639	8	6563788	6569025	8_6418661_6423639	8_6563788_6569025	ANGPT2	AGPAT5;CTD-2541M15.1
8	6563788	6569025	8	6261206	6270887	8_6563788_6569025	8_6261206_6270887	AGPAT5;CTD-2541M15.1	MCPH1;RP11-115C21.2
8	6563788	6569025	8	6418661	6423639	8_6563788_6569025	8_6418661_6423639	AGPAT5;CTD-2541M15.1	ANGPT2
8	6783459	6783745	8	6261206	6270887	8_6783459_6783745	8_6261206_6270887	DEFA6	MCPH1;RP11-115C21.2
8	6913723	6920149	8	6261206	6270887	8_6913723_6920149	8_6261206_6270887	DEFA5	MCPH1;RP11-115C21.2
8	8747455	8751522	8	8238661	8248628	8_8747455_8751522	8_8238661_8248628	MFHAS1	SGK223
8	8856217	8861371	8	8238661	8248628	8_8856217_8861371	8_8238661_8248628	ERI1	SGK223
8	10694867	10703101	8	11057286	11059709	8_10694867_10703101	8_11057286_11059709	PINX1;RP11-177H2.2;SOX7	XKR6
8	11185481	11190965	8	11820898	11838946	8_11185481_11190965	8_11820898_11838946	SLC35G5	DEFB136
8	11185481	11190965	8	11838947	11843997	8_11185481_11190965	8_11838947_11843997	SLC35G5	DEFB135
8	11185481	11190965	8	11853498	11860790	8_11185481_11190965	8_11853498_11860790	SLC35G5	DEFB134;RP11-481A20.4
8	11221346	11228036	8	11820898	11838946	8_11221346_11228036	8_11820898_11838946	C8orf12	DEFB136
8	11221346	11228036	8	11838947	11843997	8_11221346_11228036	8_11838947_11843997	C8orf12	DEFB135
8	11221346	11228036	8	11853498	11860790	8_11221346_11228036	8_11853498_11860790	C8orf12	DEFB134;RP11-481A20.4
8	11246024	11250237	8	11615312	11627803	8_11246024_11250237	8_11615312_11627803	C8orf12;RNU6-1084P	C8orf49;NEIL2
8	11246024	11250237	8	11820898	11838946	8_11246024_11250237	8_11820898_11838946	C8orf12;RNU6-1084P	DEFB136
8	11246024	11250237	8	11838947	11843997	8_11246024_11250237	8_11838947_11843997	C8orf12;RNU6-1084P	DEFB135
8	11246024	11250237	8	11853498	11860790	8_11246024_11250237	8_11853498_11860790	C8orf12;RNU6-1084P	DEFB134;RP11-481A20.4
8	11330802	11342964	8	11531479	11540100	8_11330802_11342964	8_11531479_11540100	FAM167A	GATA4
8	11330802	11342964	8	11615312	11627803	8_11330802_11342964	8_11615312_11627803	FAM167A	C8orf49;NEIL2
8	11330802	11342964	8	11654076	11666436	8_11330802_11342964	8_11654076_11666436	FAM167A	FDFT1;RP11-297N6.4
8	11330802	11342964	8	11719268	11728256	8_11330802_11342964	8_11719268_11728256	FAM167A	CTSB
8	11330802	11342964	8	11853498	11860790	8_11330802_11342964	8_11853498_11860790	FAM167A	DEFB134;RP11-481A20.4
8	11531479	11540100	8	11185481	11190965	8_11531479_11540100	8_11185481_11190965	GATA4	SLC35G5
8	11531479	11540100	8	11221346	11228036	8_11531479_11540100	8_11221346_11228036	GATA4	C8orf12
8	11531479	11540100	8	11246024	11250237	8_11531479_11540100	8_11246024_11250237	GATA4	C8orf12;RNU6-1084P
8	11531479	11540100	8	11330802	11342964	8_11531479_11540100	8_11330802_11342964	GATA4	FAM167A
8	11531479	11540100	8	11820898	11838946	8_11531479_11540100	8_11820898_11838946	GATA4	DEFB136
8	11531479	11540100	8	11853498	11860790	8_11531479_11540100	8_11853498_11860790	GATA4	DEFB134;RP11-481A20.4
8	11531479	11540100	8	99956016	99958256	8_11531479_11540100	8_99956016_99958256	GATA4	OSR2
8	11615312	11627803	8	11185481	11190965	8_11615312_11627803	8_11185481_11190965	C8orf49;NEIL2	SLC35G5
8	11615312	11627803	8	11221346	11228036	8_11615312_11627803	8_11221346_11228036	C8orf49;NEIL2	C8orf12
8	11615312	11627803	8	11246024	11250237	8_11615312_11627803	8_11246024_11250237	C8orf49;NEIL2	C8orf12;RNU6-1084P
8	11615312	11627803	8	11330802	11342964	8_11615312_11627803	8_11330802_11342964	C8orf49;NEIL2	FAM167A
8	11615312	11627803	8	11820898	11838946	8_11615312_11627803	8_11820898_11838946	C8orf49;NEIL2	DEFB136
8	11615312	11627803	8	11838947	11843997	8_11615312_11627803	8_11838947_11843997	C8orf49;NEIL2	DEFB135
8	11615312	11627803	8	11853498	11860790	8_11615312_11627803	8_11853498_11860790	C8orf49;NEIL2	DEFB134;RP11-481A20.4
8	11654076	11666436	8	11330802	11342964	8_11654076_11666436	8_11330802_11342964	FDFT1;RP11-297N6.4	FAM167A
8	11719268	11728256	8	11221346	11228036	8_11719268_11728256	8_11221346_11228036	CTSB	C8orf12
8	11719268	11728256	8	11246024	11250237	8_11719268_11728256	8_11246024_11250237	CTSB	C8orf12;RNU6-1084P
8	11719268	11728256	8	11330802	11342964	8_11719268_11728256	8_11330802_11342964	CTSB	FAM167A
8	11820898	11838946	8	11221346	11228036	8_11820898_11838946	8_11221346_11228036	DEFB136	C8orf12
8	11838947	11843997	8	11185481	11190965	8_11838947_11843997	8_11185481_11190965	DEFB135	SLC35G5
8	11838947	11843997	8	11221346	11228036	8_11838947_11843997	8_11221346_11228036	DEFB135	C8orf12
8	11838947	11843997	8	11246024	11250237	8_11838947_11843997	8_11246024_11250237	DEFB135	C8orf12;RNU6-1084P
8	11838947	11843997	8	11615312	11627803	8_11838947_11843997	8_11615312_11627803	DEFB135	C8orf49;NEIL2
8	11853498	11860790	8	11221346	11228036	8_11853498_11860790	8_11221346_11228036	DEFB134;RP11-481A20.4	C8orf12
8	12611219	12622413	8	17010833	17015589	8_12611219_12622413	8_17010833_17015589	LONRF1	ZDHHC2
8	12611219	12622413	8	21776974	21779990	8_12611219_12622413	8_21776974_21779990	LONRF1	XPO7
8	12611219	12622413	8	25313226	25318048	8_12611219_12622413	8_25313226_25318048	LONRF1	CDCA2;KCTD9
8	12611219	12622413	8	33340850	33344595	8_12611219_12622413	8_33340850_33344595	LONRF1	MAK16
8	12611219	12622413	8	41396105	41402893	8_12611219_12622413	8_41396105_41402893	LONRF1	GINS4;RP11-360L9.7
8	12611219	12622413	8	42697663	42699227	8_12611219_12622413	8_42697663_42699227	LONRF1	THAP1
8	12611219	12622413	8	135724557	135732661	8_12611219_12622413	8_135724557_135732661	LONRF1	ZFAT
8	16857419	16860424	8	17010833	17015589	8_16857419_16860424	8_17010833_17015589	FGF20	ZDHHC2
8	16880099	16889992	8	17010833	17015589	8_16880099_16889992	8_17010833_17015589	MICU3	ZDHHC2
8	17097764	17109031	8	17010833	17015589	8_17097764_17109031	8_17010833_17015589	CNOT7;VPS37A	ZDHHC2
8	17097764	17109031	8	17776258	17782951	8_17097764_17109031	8_17776258_17782951	CNOT7;VPS37A	PCM1
8	17097764	17109031	8	17941023	17944374	8_17097764_17109031	8_17941023_17944374	CNOT7;VPS37A	ASAH1;CTD-2547L16.1
8	17776258	17782951	8	17010833	17015589	8_17776258_17782951	8_17010833_17015589	PCM1	ZDHHC2
8	17776258	17782951	8	17097764	17109031	8_17776258_17782951	8_17097764_17109031	PCM1	CNOT7;VPS37A
8	17776258	17782951	8	17941023	17944374	8_17776258_17782951	8_17941023_17944374	PCM1	ASAH1;CTD-2547L16.1
8	17941023	17944374	8	17010833	17015589	8_17941023_17944374	8_17010833_17015589	ASAH1;CTD-2547L16.1	ZDHHC2
8	17941023	17944374	8	18666233	18668800	8_17941023_17944374	8_18666233_18668800	ASAH1;CTD-2547L16.1	AC090420.1;PSD3
8	21771346	21772044	8	21990154	21996673	8_21771346_21772044	8_21990154_21996673	DOK2	HR
8	21771346	21772044	8	21997937	21999803	8_21771346_21772044	8_21997937_21999803	DOK2	REEP4
8	21771346	21772044	8	22008320	22014939	8_21771346_21772044	8_22008320_22014939	DOK2	LGI3;SFTPC
8	21771346	21772044	8	22019882	22023664	8_21771346_21772044	8_22019882_22023664	DOK2	BMP1;SFTPC
8	21776974	21779990	8	21990154	21996673	8_21776974_21779990	8_21990154_21996673	XPO7	HR
8	21776974	21779990	8	21997937	21999803	8_21776974_21779990	8_21997937_21999803	XPO7	REEP4
8	21776974	21779990	8	22019882	22023664	8_21776974_21779990	8_22019882_22023664	XPO7	BMP1;SFTPC
8	21962757	21975821	8	21771346	21772044	8_21962757_21975821	8_21771346_21772044	NUDT18	DOK2
8	21990154	21996673	8	21771346	21772044	8_21990154_21996673	8_21771346_21772044	HR	DOK2
8	21990154	21996673	8	21776974	21779990	8_21990154_21996673	8_21776974_21779990	HR	XPO7
8	21990154	21996673	8	21888599	21901974	8_21990154_21996673	8_21888599_21901974	HR	FGF17;NPM2;snoU13
8	21997937	21999803	8	21771346	21772044	8_21997937_21999803	8_21771346_21772044	REEP4	DOK2
8	21997937	21999803	8	21776974	21779990	8_21997937_21999803	8_21776974_21779990	REEP4	XPO7
8	22019882	22023664	8	21771346	21772044	8_22019882_22023664	8_21771346_21772044	BMP1;SFTPC	DOK2
8	22019882	22023664	8	21776974	21779990	8_22019882_22023664	8_21776974_21779990	BMP1;SFTPC	XPO7
8	22287507	22300576	8	22421325	22431749	8_22287507_22300576	8_22421325_22431749	PPP3CC;RNU6-336P	RP11-582J16.3;SORBS3
8	22287507	22300576	8	22432007	22452083	8_22287507_22300576	8_22432007_22452083	PPP3CC;RNU6-336P	AC037459.4;PDLIM2
8	22399072	22407442	8	22287507	22300576	8_22399072_22407442	8_22287507_22300576	RP11-582J16.4;SORBS3	PPP3CC;RNU6-336P
8	22421325	22431749	8	22287507	22300576	8_22421325_22431749	8_22287507_22300576	RP11-582J16.3;SORBS3	PPP3CC;RNU6-336P
8	22432007	22452083	8	22287507	22300576	8_22432007_22452083	8_22287507_22300576	AC037459.4;PDLIM2	PPP3CC;RNU6-336P
8	22452084	22459661	8	22287507	22300576	8_22452084_22459661	8_22287507_22300576	C8orf58	PPP3CC;RNU6-336P
8	22459662	22463918	8	22287507	22300576	8_22459662_22463918	8_22287507_22300576	CCAR2	PPP3CC;RNU6-336P
8	22459662	22463918	8	22840438	22853098	8_22459662_22463918	8_22840438_22853098	CCAR2	RHOBTB2
8	22459662	22463918	8	22853099	22863771	8_22459662_22463918	8_22853099_22863771	CCAR2	PEBP4;RHOBTB2
8	22545187	22553562	8	22287507	22300576	8_22545187_22553562	8_22287507_22300576	EGR3;RP11-459E5.1	PPP3CC;RNU6-336P
8	22545187	22553562	8	22525429	22532107	8_22545187_22553562	8_22525429_22532107	EGR3;RP11-459E5.1	BIN3
8	22853099	22863771	8	22525429	22532107	8_22853099_22863771	8_22525429_22532107	PEBP4;RHOBTB2	BIN3
8	22923447	22927826	8	22287507	22300576	8_22923447_22927826	8_22287507_22300576	RP11-875O11.2;TNFRSF10B	PPP3CC;RNU6-336P
8	22923447	22927826	8	22525429	22532107	8_22923447_22927826	8_22525429_22532107	RP11-875O11.2;TNFRSF10B	BIN3
8	22923447	22927826	8	23279196	23283390	8_22923447_22927826	8_23279196_23283390	RP11-875O11.2;TNFRSF10B	LOXL2
8	22923447	22927826	8	23312289	23319800	8_22923447_22927826	8_23312289_23319800	RP11-875O11.2;TNFRSF10B	CTC-756D1.2;ENTPD4
8	23020354	23022039	8	23279196	23283390	8_23020354_23022039	8_23279196_23283390	TNFRSF10D	LOXL2
8	23020354	23022039	8	23312289	23319800	8_23020354_23022039	8_23312289_23319800	TNFRSF10D	CTC-756D1.2;ENTPD4
8	23558330	23579701	8	23279196	23283390	8_23558330_23579701	8_23279196_23283390	NKX2-6;RP11-175E9.1	LOXL2
8	23558330	23579701	8	23312289	23319800	8_23558330_23579701	8_23312289_23319800	NKX2-6;RP11-175E9.1	CTC-756D1.2;ENTPD4
8	23558330	23579701	8	23424387	23432475	8_23558330_23579701	8_23424387_23432475	NKX2-6;RP11-175E9.1	FP15737
8	23558330	23579701	8	24297853	24300033	8_23558330_23579701	8_24297853_24300033	NKX2-6;RP11-175E9.1	ADAM7
8	23712143	23714333	8	24297853	24300033	8_23712143_23714333	8_24297853_24300033	STC1	ADAM7
8	24142017	24152269	8	23312289	23319800	8_24142017_24152269	8_23312289_23319800	ADAM28	CTC-756D1.2;ENTPD4
8	24142017	24152269	8	23382771	23389105	8_24142017_24152269	8_23382771_23389105	ADAM28	SLC25A37
8	24142017	24152269	8	24238062	24251886	8_24142017_24152269	8_24238062_24251886	ADAM28	ADAMDEC1;RP11-624C23.1
8	24238062	24251886	8	24142017	24152269	8_24238062_24251886	8_24142017_24152269	ADAMDEC1;RP11-624C23.1	ADAM28
8	24297853	24300033	8	23712143	23714333	8_24297853_24300033	8_23712143_23714333	ADAM7	STC1
8	25313226	25318048	8	26146812	26150111	8_25313226_25318048	8_26146812_26150111	CDCA2;KCTD9	PPP2R2A
8	25313226	25318048	8	26239749	26243348	8_25313226_25318048	8_26239749_26243348	CDCA2;KCTD9	BNIP3L;SDAD1P1
8	25313226	25318048	8	30889381	30894874	8_25313226_25318048	8_30889381_30894874	CDCA2;KCTD9	PURG;WRN
8	26146812	26150111	8	25313226	25318048	8_26146812_26150111	8_25313226_25318048	PPP2R2A	CDCA2;KCTD9
8	26239749	26243348	8	25313226	25318048	8_26239749_26243348	8_25313226_25318048	BNIP3L;SDAD1P1	CDCA2;KCTD9
8	27161157	27175159	8	25313226	25318048	8_27161157_27175159	8_25313226_25318048	PTK2B;TRIM35	CDCA2;KCTD9
8	27161157	27175159	8	27333919	27347974	8_27161157_27175159	8_27333919_27347974	PTK2B;TRIM35	CHRNA2
8	27161157	27175159	8	27466105	27474720	8_27161157_27175159	8_27466105_27474720	PTK2B;TRIM35	CLU
8	27161157	27175159	8	27604844	27616675	8_27161157_27175159	8_27604844_27616675	PTK2B;TRIM35	CCDC25;snoU13
8	27161157	27175159	8	27623898	27631637	8_27161157_27175159	8_27623898_27631637	PTK2B;TRIM35	CCDC25;ESCO2;RNU6-1276P
8	27939922	27943323	8	28173912	28176125	8_27939922_27943323	8_28173912_28176125	NUGGC	PNOC
8	27939922	27943323	8	28195452	28206723	8_27939922_27943323	8_28195452_28206723	NUGGC	PNOC;RP11-380I10.4
8	27939922	27943323	8	28260190	28263339	8_27939922_27943323	8_28260190_28263339	NUGGC	ZNF395
8	27945322	27947750	8	28173912	28176125	8_27945322_27947750	8_28173912_28176125	ELP3	PNOC
8	27945322	27947750	8	28195452	28206723	8_27945322_27947750	8_28195452_28206723	ELP3	PNOC;RP11-380I10.4
8	28195452	28206723	8	27939922	27943323	8_28195452_28206723	8_27939922_27943323	PNOC;RP11-380I10.4	NUGGC
8	28195452	28206723	8	27945322	27947750	8_28195452_28206723	8_27945322_27947750	PNOC;RP11-380I10.4	ELP3
8	28260190	28263339	8	27939922	27943323	8_28260190_28263339	8_27939922_27943323	ZNF395	NUGGC
8	28260190	28263339	8	27945322	27947750	8_28260190_28263339	8_27945322_27947750	ZNF395	ELP3
8	29937238	29940875	8	29201519	29223254	8_29937238_29940875	8_29201519_29223254	RP11-489E7.4;TMEM66	DUSP4;RP4-676L2.1
8	30013772	30015101	8	29201519	29223254	8_30013772_30015101	8_29201519_29223254	DCTN6	DUSP4;RP4-676L2.1
8	30013772	30015101	8	29937238	29940875	8_30013772_30015101	8_29937238_29940875	DCTN6	RP11-489E7.4;TMEM66
8	30013772	30015101	8	29950902	29954634	8_30013772_30015101	8_29950902_29954634	DCTN6	LEPROTL1
8	30013772	30015101	8	30240908	30249722	8_30013772_30015101	8_30240908_30249722	DCTN6	RBPMS-AS1;RBPMS
8	30013772	30015101	8	30514629	30526394	8_30013772_30015101	8_30514629_30526394	DCTN6	GTF2E2
8	30889381	30894874	8	25313226	25318048	8_30889381_30894874	8_25313226_25318048	PURG;WRN	CDCA2;KCTD9
8	30889381	30894874	8	26146812	26150111	8_30889381_30894874	8_26146812_26150111	PURG;WRN	PPP2R2A
8	30889381	30894874	8	30514629	30526394	8_30889381_30894874	8_30514629_30526394	PURG;WRN	GTF2E2
8	30889381	30894874	8	33340850	33344595	8_30889381_30894874	8_33340850_33344595	PURG;WRN	MAK16
8	33340850	33344595	8	17010833	17015589	8_33340850_33344595	8_17010833_17015589	MAK16	ZDHHC2
8	33340850	33344595	8	25313226	25318048	8_33340850_33344595	8_25313226_25318048	MAK16	CDCA2;KCTD9
8	33340850	33344595	8	30889381	30894874	8_33340850_33344595	8_30889381_30894874	MAK16	PURG;WRN
8	33340850	33344595	8	33363711	33383186	8_33340850_33344595	8_33363711_33383186	MAK16	RP11-359B20.5;SNORD13;TTI2
8	33340850	33344595	8	33416989	33425608	8_33340850_33344595	8_33416989_33425608	MAK16	RNF122
8	33340850	33344595	8	33449047	33466074	8_33340850_33344595	8_33449047_33466074	MAK16	DUSP26;RP11-317N12.1
8	33340850	33344595	8	42749380	42755327	8_33340850_33344595	8_42749380_42755327	MAK16	HOOK3;MIR4469;RNF170
8	33363711	33383186	8	33416989	33425608	8_33363711_33383186	8_33416989_33425608	RP11-359B20.5;SNORD13;TTI2	RNF122
8	33416989	33425608	8	33340850	33344595	8_33416989_33425608	8_33340850_33344595	RNF122	MAK16
8	33416989	33425608	8	33363711	33383186	8_33416989_33425608	8_33363711_33383186	RNF122	RP11-359B20.5;SNORD13;TTI2
8	37703077	37711361	8	37550253	37566727	8_37703077_37711361	8_37550253_37566727	BRF2	ZNF703
8	37703077	37711361	8	37591253	37599354	8_37703077_37711361	8_37591253_37599354	BRF2	ERLIN2;RP11-863K10.7
8	37703077	37711361	8	37619546	37623536	8_37703077_37711361	8_37619546_37623536	BRF2	PROSC
8	37703077	37711361	8	37639018	37648735	8_37703077_37711361	8_37639018_37648735	BRF2	GPR124
8	37703077	37711361	8	37743693	37763998	8_37703077_37711361	8_37743693_37763998	BRF2	RAB11FIP1
8	37703077	37711361	8	37797333	37803295	8_37703077_37711361	8_37797333_37803295	BRF2	GOT1L1
8	37703077	37711361	8	37887219	37892254	8_37703077_37711361	8_37887219_37892254	BRF2	EIF4EBP1
8	37703077	37711361	8	38237182	38242579	8_37703077_37711361	8_38237182_38242579	BRF2	RP11-350N15.5;WHSC1L1
8	37703077	37711361	8	38277941	38281780	8_37703077_37711361	8_38277941_38281780	BRF2	FGFR1;RP11-350N15.4
8	37703077	37711361	8	38317989	38328283	8_37703077_37711361	8_38317989_38328283	BRF2	FGFR1
8	37887219	37892254	8	37619546	37623536	8_37887219_37892254	8_37619546_37623536	EIF4EBP1	PROSC
8	37887219	37892254	8	37639018	37648735	8_37887219_37892254	8_37639018_37648735	EIF4EBP1	GPR124
8	37944603	37966773	8	37619546	37623536	8_37944603_37966773	8_37619546_37623536	ASH2L;KB-1836B5.4	PROSC
8	37944603	37966773	8	38237182	38242579	8_37944603_37966773	8_38237182_38242579	ASH2L;KB-1836B5.4	RP11-350N15.5;WHSC1L1
8	37944603	37966773	8	38252730	38261326	8_37944603_37966773	8_38252730_38261326	ASH2L;KB-1836B5.4	LETM2;RP11-350N15.3
8	38008444	38009753	8	38277941	38281780	8_38008444_38009753	8_38277941_38281780	STAR	FGFR1;RP11-350N15.4
8	38033716	38034660	8	37550253	37566727	8_38033716_38034660	8_37550253_37566727	BAG4;LSM1	ZNF703
8	38033716	38034660	8	37591253	37599354	8_38033716_38034660	8_37591253_37599354	BAG4;LSM1	ERLIN2;RP11-863K10.7
8	38033716	38034660	8	37619546	37623536	8_38033716_38034660	8_37619546_37623536	BAG4;LSM1	PROSC
8	38033716	38034660	8	37639018	37648735	8_38033716_38034660	8_37639018_37648735	BAG4;LSM1	GPR124
8	38033716	38034660	8	37743693	37763998	8_38033716_38034660	8_37743693_37763998	BAG4;LSM1	RAB11FIP1
8	38033716	38034660	8	37887219	37892254	8_38033716_38034660	8_37887219_37892254	BAG4;LSM1	EIF4EBP1
8	38033716	38034660	8	37944603	37966773	8_38033716_38034660	8_37944603_37966773	BAG4;LSM1	ASH2L;KB-1836B5.4
8	38033716	38034660	8	38123630	38127430	8_38033716_38034660	8_38123630_38127430	BAG4;LSM1	PPAPDC1B
8	38033716	38034660	8	38237182	38242579	8_38033716_38034660	8_38237182_38242579	BAG4;LSM1	RP11-350N15.5;WHSC1L1
8	38033716	38034660	8	38242580	38252729	8_38033716_38034660	8_38242580_38252729	BAG4;LSM1	LETM2
8	38033716	38034660	8	38252730	38261326	8_38033716_38034660	8_38252730_38261326	BAG4;LSM1	LETM2;RP11-350N15.3
8	38033716	38034660	8	38277941	38281780	8_38033716_38034660	8_38277941_38281780	BAG4;LSM1	FGFR1;RP11-350N15.4
8	38033716	38034660	8	38317989	38328283	8_38033716_38034660	8_38317989_38328283	BAG4;LSM1	FGFR1
8	38033716	38034660	8	38851544	38857010	8_38033716_38034660	8_38851544_38857010	BAG4;LSM1	ADAM9;TM2D2
8	38078645	38090331	8	38123630	38127430	8_38078645_38090331	8_38123630_38127430	DDHD2	PPAPDC1B
8	38078645	38090331	8	38237182	38242579	8_38078645_38090331	8_38237182_38242579	DDHD2	RP11-350N15.5;WHSC1L1
8	38078645	38090331	8	38242580	38252729	8_38078645_38090331	8_38242580_38252729	DDHD2	LETM2
8	38078645	38090331	8	38252730	38261326	8_38078645_38090331	8_38252730_38261326	DDHD2	LETM2;RP11-350N15.3
8	38123630	38127430	8	37619546	37623536	8_38123630_38127430	8_37619546_37623536	PPAPDC1B	PROSC
8	38123630	38127430	8	38237182	38242579	8_38123630_38127430	8_38237182_38242579	PPAPDC1B	RP11-350N15.5;WHSC1L1
8	38123630	38127430	8	38242580	38252729	8_38123630_38127430	8_38242580_38252729	PPAPDC1B	LETM2
8	38123630	38127430	8	38252730	38261326	8_38123630_38127430	8_38252730_38261326	PPAPDC1B	LETM2;RP11-350N15.3
